text,label
"Kartpostaldaki fotoğraf öldürülen Faslılara ait
Öldürülen Faslıların görüntüleri Fransa’da kartpostal olarak basılmış. Görüntüler montajlanmamış. ",real
"Paşinyan’ın dövüldüğünü gösteren videonun güncel oldu
Dağlık Karabağ çatışmaları sonrasında Paşinyan’ın dövüldüğü iddiasıyla paylaşılan video ve fotoğraflar, 2018 yılında gerçekleşen ayaklanmalardan. Paşinyan ayaklanmalar sırasında yüzü ve elinden yaralanmıştı.",fake
"Deprem bölgesindeki vatandaşlar reçetesiz ilaç temin edebilecek
Kahramanmaraş merkezli depremin etkilediği bölgelerde ikameti bulunanlar, raporlu ilaçlar ve tıbbi malzemeleri bir defaya mahsus reçetesiz temin edebilecek.",real
"Erdoğan, Ankara'da tedavi gören depremzedeleri ziyaret etti
Cumhurbaşkanı Recep Tayyip Erdoğan, Ankara'da tedavi gören depremzedeleri ziyaret etti.",real
"Fotoğrafın Ayşe Begüm Onbaşı'ya ait oldu
Fotoğraftaki sporcu aerobik jimnastikçi Ayşe Begüm Onbaşı değil, ritmik jimnastik sporcusu Havva Şevval Ergel.",fake
"Muammer Kaddafi’nin koronavirüs salgınını 11 yıl önceden tahmin etti
Muammer Kaddafi 2009 tarihli BM Genel Kurulu konuşmasında koronavirüs değil domuz gribinden söz etti. Videonun altyazısında Kaddafi’nin sözlerine kişisel yorumlar da eklenmiş.",fake
"ABD’li hemşirenin Covid-19 iddiaları
Grip gibi bulaşıcı solunum yolu rahatsızlıklarının azalmasının nedeni, Covid-19’a karşı alınan önlemler. PCR testi, örneklerde virüsün varlığını tespit için tasarlandı; insanın genetik bilgisinin almak için değil. ",fake
"SGK memurlarının en yoğun günü
EYT açıklamasının ardından kimi e-Devlet'ten emeklilik yılını kontrol etti kimi SGK Müdürlükleri'ne akın etti. Vatandaşlar, birçok ildeki SGK önünde uzun kuyruklar oluşturdu. Kurumda görevli memurlar, insan, dosya ve soru yağmuruna maruz kaldı. TRT Haber, yoğunluğu SGK çalışanlarının çerçevesinden gördü.",real
"Balık heykellerinin Ardahan'dan oldu
Ardahan’dan olduğu iddia edilen balık heykeli, Fas’ın Mehdiye isimli sahil kasabasından.",fake
"Videonun İmamoğlu'nun Rize'de şehit yakınları tarafından yuhalandığını gösterdi
Video Samsun’da şampiyonluk kutlaması yapmak isteyen Trabzonspor taraftarlarını engellemeye çalışan Samsunspor taraftarlarını gösteriyor. Ses sonradan eklenmiş.",fake
"CHP'nin 2019 yılında Covid-19 aşısının zorunlu olması için kanun teklifi verdi
CHP’li Taşcıer'in imzasını taşıyan kanun teklifinin, henüz geliştirilen Covid-19 aşıları ile ilgisi yok. Teklifin verildiği tarihte virüs ve hastalık tanımlanmamıştı. ",fake
"Elazığ Tabip Odası’nın depremde hayatını kaybedenlerin sayısını açıkladı
Sosyal medyada yapılan paylaşımlarda Elazığ Tabip Odası'nın Elazığ depreminde hayatını kaybedenlerin sayısının 27 olduğunu açıkladığı iddia edildi.",fake
"Facebook’un yeni algoritmasının görüntülenmeyi 25 kişiyle kısıtladı
Facebook'un yeni algoritmasının gönderilerin görünürlüğünü 25 kişi ile sınırlandırdığı iddia edildi. Ancak iddia doğru değil.",fake
"Şarbon tespit edildiği belirtilen “Tepecik Acil”
İstanbul ve Ankara dışında başka şehirlerde de rastlanan şarbon vakalarının ardından sosyal medyada benzer iddialar pek çok şehir için paylaşılmaya başlandı",fake
"Görselin Torku'nun bira ürettiğini gösterdi
İddia Ekşi Sözlük’te açılan mizahi bir başlıktan yayılmış.   İnternette dolaşan ve Torku’nun ürettiği biraları gösterdiği iddiasıyla paylaşılan fotoğraf ise şablonla üretilmiş. ",fake
"Adalet Bakanlığı'ndan savcılıklara 'kadına şiddetin önlemesi' genelgesi
Adalet Bakanlığı, kadına karşı şiddetin önlenmesine yönelik Başsavcılıklara genelge gönderdi. Genelgede, Cumhuriyet Başsavcılığına doğrudan yapılan şikayet başvurularında, mağdurun beyanının bizzat Cumhuriyet Savcısı tarafından alınması gerektiği ifade edildi.",real
"‘Avrupa’da evlilik tangoya, Türkiye’de halaya benzer’ cümlesinin Üstün Dökmen’e ait oldu
“Avrupa’da evlilik tangoya benzer, iki kişi ile yapılır. Türkiye’de evlilik halaya benzer, aileler arasında yapılır” sözü Üstün Dökmen’e sonradan atfedilmiş. ",fake
"Klima kullanımının yeni koronavirüsün yayılımını artırdığı için yasaklandı
Bazı gönderilerde kamusal alanlarda klima kullanımının yeni koronavirüsün yayılım riskini arttırdığı için yasaklanabileceği iddia edildi.",fake
"Surlarda ortaya çıkarılan 1700 yıllık zemin taşları aslına uygun onarılacak
Diyarbakır'da restorasyonu süren tarihi surlardaki çalışmalarda zeminde ortaya çıkarılan 1700 yıllık taş döşemeler aslına uygun onarılacak.",real
"İyi Parti Genel Başkanı Akşener: Tek adayla gitmeliyiz ve bu kişiyi kazandırmalıyız
İyi Parti Genel Başkanı Meral Akşener, altılı masanın cumhurbaşkanlığı seçimine tek adayla girmesi gerektiğini belirterek, ""Ben adaylık düşünsem bunu diyemem. Diyorum ki 'Tek adayla gitmeliyiz ve bu kişiyi kazandırmalıyız, bu kişi kazanmalı.' Adını ne koyarsanız, ima falan yok."" dedi.",real
"İstismar davasıyla ilgili Meclis'te ortak komisyon kurulacak
AK Parti Grup Başkan Vekili Özlem Zengin, 6 yaşındaki kız çocuğunun cinsel istismarına yönelik iddialarla ilgili, ""Meclis araştırma komisyonunu kurmaya karar verdik, tüm siyasi partiler olarak komisyonu kuracağız"" dedi.",real
"Brezilya'dan ithal edilen hayvanların Türkiye'ye kötü koşullarda getirildi
Sosyal medyada, Brezilya’dan Türkiye’ye ithal edilen hayvanların kötü koşullarda getirildiği ve dışkıları içerisinde yolculuk yaptıkları iddia edildi.",real
"Video Wayfair firmasının reklam filmini göstermiyor
Sosyal medyada paylaşılan bazı gönderilerde yer alan bir videonun, Wayfair firmasının yasaklanan reklam filmini gösterdiği iddia edildi.",fake
"Fotoğrafın Muş'taki bir temizlik işçisinin oluşturduğu kütüphaneyi gösterdi
Sosyal medyada paylaşılan fotoğrafın, Muş Belediyesi’nde çalışan işçi tarafından çöpten toplanan kitaplarla oluşturulan kütüphaneyi gösterdiği iddia edildi.",fake
"Altun, PKK/YPG'yi ifşa eden araştırmacı Netjes'e ölüm tehdidine tepki gösterdi
İletişim Başkanı Fahrettin Altun, TRT World tarafından hazırlanan ""After the Rain: Families Seeking Justice"" belgeselinde terör örgütü PKK/YPG'nin karanlık yüzünü ifşa eden Hollandalı araştırmacı Rena Netjes'in ölümle tehdit edilmesine tepki gösterdi.",real
"Türkiye’de illere göre aşılama oranları hakkındaki iddialar
Doğu ve Güneydoğu illerinde aşılama oranlarının düşük olmasının nedeni, bu illerin yaş ortalamasının düşüklüğü. Aşılamada nüfus yoğunluğu değil, yaş dikkate alınıyor. ",fake
"Fotoğrafın TSK'nın son operasyonunda kampları bombalanan mültecileri gösterdi
Sosyal medyada yayılan bir fotoğrafın Türk Silahlı Kuvvetleri’nin Pençe Kartal Operasyonu esnasında kampları bombalanan mültecileri gösterdiği iddia edildi.",fake
"Bakan Çavuşoğlu: PKK/YPG'nin Suriye ve Irak'ta barınmasına izin vermeyeceğiz
Dışişleri Bakanı Mevlüt Çavuşoğlu, ""PKK/YPG’nin Suriye ve Irak’ta barınmasına kesinlikle izin vermeyeceğiz. Kim ne derse desin, gereğini yapacağız"" dedi.",real
"Refik Halit Karay’a soyadını Atatürk vermedi
Sosyal medyada paylaşılan ve Teyit’e ihbar olarak gelen bir iddiaya göre Yazar Refik Halit Karay’a soyadını, Atatürk verdi.",fake
"CDC’nin Covid-19 aşılarından dolayı 13 bin 68 ölüm açıkladı
ABD’de Hastalık Kontrol ve Önleme Merkezleri (CDC) ile Gıda ve İlaç Dairesi (FDA) tarafından yönetilen bir aşı güvenliği programı olan VAERS’e girilen ölüm raporlarının aşıdan kaynaklandığına kanıt yok.",fake
"Pepsi çalışanının içeceklere HIV bulaştırdı
Sosyal medyada ve WhatsApp'ta yaygınlaşan bir mesajda, Pepsi çalışanının içeceklere HIV bulaştırdığı ve Metropolitan Polisi'nin uyardığı iddia edildi.",fake
"Ayşe-Mehmet Polat sitesinin müteahhidi yakalandı
Gaziantep'te depremde yıkılan Ayşe-Mehmet Polat sitesinin müteahhidi Mehmet Ertan Akay, İstanbul'da gözaltına alındı.",real
"Cumhurbaşkanı Erdoğan: Türkiye Yüzyılı milletimizin yeni Kızılelma’sıdır
Cumhurbaşkanı Erdoğan, Türkiye Yüzyılı'nın milletin yeni 'Kızılelma'sı olduğunu belirtti. Bu vizyonun Türkiye'yi asırlık hedeflere yönelteceğini vurguladı. Erdoğan, yazısında ""Türkiye Yüzyılı, aynı zamanda Cumhuriyet’in asıl sahibi cumhurun yüzyılı olacaktır"" ifadelerine yer verdi.",real
"Bakan Özer: 10 ilimizde eğitime 1 Mart'a kadar ara veriyoruz
Milli Eğitim Bakanı Mahmut Özer, ""20 Şubat itibarıyla 71 ilde eğitim ve öğretim başlayacak, bir daha uzatma olmayacak. 10 ilimizde eğitime 1 Mart'a kadar ara veriyoruz."" dedi.",real
"MEB kitabında yer alan örtülü ve örtüsüz kadın görsellerine dair iddia
MEB'e ait bir kitapta çocuklara olumsuz davranan kadınların başının açık, olumlu davrananların ise başörtülü olarak temsil edildiği iddia edildi.",real
"Portsmouth ve II. Abdülhamit iddiaları: Portsmouth Futbol Kulübü'nü kim kurdu?
Portsmouth Futbol Kulübü'nü istihbarat amacıyla II. Abdülhamit'in kurdurduğu iddiaları ne kadar gerçek? Kulübün simgesindeki ay yıldız ne anlama geliyor?",fake
"Görselin yumurta çiçeği adlı bitkiyi gösterdi
""Yumurta çiçeği"" diye bir bitkiyi gösterdiği iddiasıyla paylaşılan görsel, dijital bir sanatçının benzerleri de olan eseri. ",fake
"Kurtulmuş'tan İsveç'e tepki: Lafa geldiği zaman ifade hürriyetinden bahsediyorlar
AK Parti Genel Başkanvekili Numan Kurtulmuş, Kur'an-ı Kerim'e yönelik saygısızlık eylemine tepki göstererek, İsveç'in ateşle oynadığını söyledi. Samsun'da konuşan Kurtulmuş, aday belirleyemeyen 6'lı Masayı ""Bakkal bile yönetemezler"" diyerek eleştirdi.",real
"TBMM Başkanı Şentop: Kur'an-ı Kerim'i hedef alan insan müsveddelerini bir kez daha lanetliyorum
TBMM Başkanı Mustafa Şentop, 17. İslam İş Birliği Teşkilatı Parlamento Birliği Toplantısı’nda konuştu. İsveç ve Hollanda'nın ardından Danimarka'da Kur'an-ı Kerim'i hedef alan saldırılara sert tepki gösteren Şentop, ""Bu insan müsveddelerini bir kez daha lanetliyorum"" dedi.",real
"Fotoğraf Diyarbakır’da polis memuru Atakan Arslan’ı öldüren kişiyi göstermiyor
Sosyal medyada paylaşılan bazı gönderilerde, fotoğrafın Diyarbakır’da polis Atakan Arslan’ı öldüren Azer Çakır’ı gösterdiği iddia edildi.",fake
"Fotoğrafın Muharrem İnce’nin darbe gecesi kahvehanede olduğunu gösterdi
Bazı haber kuruluşları tarafından kullanılan bir fotoğrafın, 15 Temmuz darbe gecesinde kahvede oyun oynayan Muharrem İnce’yi gösterdiği iddia edildi.",fake
"Sosyal medyanın meşhur “uzay gemisi kazası raporu” doğru mu?
Çok uzun zamandır sosyal medyada dolaşımda olan ""Başına UFO marka ısıtıcı düşen hastaya uzay gemisi kazası"" raporu verildiği iddiası yanlış.",fake
"Fotoğrafın oğlunun şehit olduğu haberini alan ayakkabı boyacısını gösterdi
Sosyal medyada paylaşılan bir iddiaya göre, fotoğrafta yer alan ayakkabı boyacısı, oğlunun şehit olduğu haberini ayakkabı boyarken alıyor.",fake
"Fotoğrafın Edward Said'in İsrail askerlerine taş attığını gösterdi
2000 yılında yayınlanan ve o zaman da tartışmalara yol açan fotoğrafta Edward Said taşı İsrail askerlerine atmıyor. Sözü geçen cümleyi de kurmamış.",fake
"Bakan Varank Meclis'e Togg ile geldi
Sanayi ve Sanayi ve Teknoloji Bakanı Mustafa Varank, TBMM'deki bütçe sunumuna yerli otomobil Togg ile geldi. Bakanı Mustafa Varank, TBMM'deki bütçe sunumuna yerli otomobil Togg ile geldi.
",real
"Kürşat Ayvatoğlu’nun Yıldız Tilbe’ye ‘abla burundan çekeceksin’ diye tweet attı
İddiaya konu olan tweet 2018 yılında başka bir kullanıcı tarafından atılmış. Kürşat Ayvatoğlu’nun kullanıc adı ve fotoğrafı montaj.
",fake
"Fotoğrafın İsrail’i protesto ederken hayatını kaybeden Fadi Abu Salah’ı gösterdi
Sosyal medyada paylaşılan fotoğrafın, ABD Büyükelçiliği’nin Kudüs’e taşınmasını protesto ederken hayatını kaybeden Fadi Abu Salah'ı gösterdiği iddia edildi.",fake
"Fotoğrafın kalp krizi sonucu hastanede yatan Erdoğan’ı gösterdi
Sosyal medyada paylaşılan bir fotoğrafla Erdoğan'ın kalp krizi geçirdiği söylentilerinden sonra hastanede görüntülendiği iddia edildi.",fake
"HDP'ye kapatma davası: Erteleme talebi bu hafta karara bağlanacak
Anayasa Mahkemesi (AYM), Halkların Demokratik Partisinin (HDP) kapatılması istemli davada, partinin ""kapatma davasının seçim sonrasına bırakılması"" başvurusunu bu hafta karara bağlaması bekleniyor.",real
"Özdil’in 'Mustafa Kemal' kitabının özel serisinde kullanılan yazıtipine '10 Kasım' adının verildi
Haber sitelerinde paylaşılan haberlerde Yılmaz Özdil’in “Mustafa Kemal” isimli kitabı için seçtiği yazıtipine “10 Kasım” isminin konulduğu iddia edildi.",fake
"Videonun Uygur Türkü bir kız çocuğuna yapılan işkenceyi gösterdi
Sosyal medyada paylaşılan bir videonun Çinli birkaç kişinin Uygur Türkü bir kız çocuğuna yaptığı işkenceyi gösterdiği iddia edildi.",fake
"Fotoğrafın 20’li yaşlardaki vegan aktivistleri gösterdi
Fotoğraf Hollandalı bir müzik grubunu gösteriyor ve üyeler vegan beslenme aktivisti değil. Üyeler, az beslenmeyi esas alan bir yaşam sürdürüyor. ",fake
"EGM, ülke genelinde eş zamanlı trafik denetimi yaptı
Emniyet Genel Müdürlüğünce (EGM) ülke genelinde eş zamanlı, yabancılar adına tescil edilen araçlar, trafikte alkol ve uyuşturucu madde kullanımı ile hız ihlaline yönelik denetim yapıldı.",real
"Adalet Bakanlığı'ndan savcılıklara 'cinsel istismar' genelgesi
Adalet Bakanı Bozdağ, kadına yönelik şiddet ile çocuklara yönelik özellikle cinsel istismar suçlarına ilişkin soruşturmaların titizlikle yürütülmesi ve bu konulardaki soruşturmaların Adalet Bakanlığı’na bildirilmesine yönelik genelge yayınladı.",real
"Belgenin Berat Albayrak’ın izniyle yapılan 14 milyar avroluk transferi gösterdi
Bir teminat mektubu olduğu anlaşılan belge gerçek değil. Teyit’in ulaştığı Deutsche Bank sorumlusu da belgenin sahte olduğunu açıkladı.",fake
"Ekrem İmamoğlu Hasan Âli Yücel’in öz yeğeni değil
CHP İstanbul Büyükşehir Belediye Başkan Adayı Ekrem İmamoğlu’nun eski Milli Eğitim Bakanlarından Hasan Ali Yücel’in öz yeğeni olduğu iddia edildi.",fake
"Fotoğraftakilerin gerçek uzaylılar oldu
Fotoğraftakilerin gerçek uzaylılar olduğu iddiası yanlış. Sedye üzerinde bulunan uzaylı figürü bir oyun sahnesinden.",fake
"Bakan Bilgin'den asgari ücret açıklaması
Çalışma ve Sosyal Güvenlik Bakanı Vedat Bilgin, yeni yılda geçerli olacak asgari ücrete ilişkin, ""Ümit ediyorum hem işçilerimizin beklentilerini hem de işverenlerimizin ödeyebileceği bir sınırdaki bir beklentiyi gerçekleştirmiş oluruz"" dedi.",real
"10 Ocak Çalışan Gazeteciler Günü
10 Ocak Çalışan Gazeteciler Günü. Gazetecilik dünyanın en zor mesleklerinden biri. Gazeteciler büyük riskler altında, güç koşullarda çalışıyor. Her yıl onlarca medya mensubu görevi başında hayatını kaybediyor. Ancak onlar yine de mesleklerini tutkuyla yapmaya devam ediyor.",real
"Altun: Temiz bilgi için topyekün bir seferberlik başlatıyoruz
İletişim Başkanı Fahrettin Altun, temiz bilgi için topyekün bir seferberlik başlatılacağını duyurdu. Bu kapsamda Dezenformasyon Bildirim Servisi uygulamasının tanıtım programının 7 Şubat'ta yapılacağını açıkladı.",real
"Johnny Depp'in Kaz Dağları ile ilgili paylaşım yaptı
Paylaşılan bir iddiaya göre Johnny Depp, Instagram hesabından Kaz Dağları’nda gerçekleşen altın arama çalışmalarına tepki gösteren bir paylaşım yaptı. ",fake
"Cumhurbaşkanı Erdoğan: Karşımıza yine 'yaptırmayız' ittifakıyla çıktılar
Cumhurbaşkanı Recep Tayyip Erdoğan, ""Yeni bir seçimin arifesindeyiz. Karşımıza yine 'yaptırmayız' ittifakıyla çıktılar. Üstelik kendi aralarında da aynı taktiği izleyeceklerini ilan ediyorlar."" dedi.",real
"Operasyon bölgelerine saldırı girişimi engellendi: 12 terörist etkisiz
Zeytin Dalı ve Barış Pınarı bölgelerinde huzur ve güvenlik ortamını bozmak için saldırı girişiminde bulunan 12 PKK/YPG’li terörist etkisiz hale getirildi.",real
"Alman kızlarının aşılı Türk erkeklerine ilgisi hakkındaki bir habere ait olduğu öne sürülen gazete kupürü  
Aşılı Türk erkeklerine Alman kızlarının ilgisini anlattığı öne sürülen haber kupürü montajlanmış. Orijinal haberde hayranlık beslendiği söylenen erkeklerin sıfatı esmer olmaları.",fake
"Mehmetçik arama-kurtarma köpekleriyle deprem bölgesinde
Kahramanmaraş merkezli depremlerin ardından Mehmetçik de gece boyunca arama kurtarma köpekleri ile bölgede görev yapıyor.",real
"140. saatte mucize kurtuluş
Kahramanmaraş’ta depremlerin ardından Azerbaycan Bulvarı ile Milli Egemenlik caddesinin kesiştiği yerde yıkılan iş merkezinin enkazından 27 yaşındaki Muhammed Habib 140 saat sonra sağ olarak çıkarıldı. Muhammed enkaz altında Kur'an-ı Kerim okudu.",real
"KIZILELMA gökyüzüyle erken buluştu
Türkiye'nin ilk muharip insansız savaş uçağı KIZILELMA, gökyüzüyle buluştu. Dünyada savaşın seyrini değiştiren Türk SİHA'larından sonra, Bayraktar 'KIZILEMA' ile savaş uçağı teknolojisinde tarih yazılacak. İşte 20 yıllık hayalin gerçeğe dönüşme hikayesi...",real
